B0766HPGYP;Google;Pixel2;https://www.amazon.com/Google-Pixel-Unlocked-128gb-CDMA/dp/B0766HPGYP;https://m.media-amazon.com/images/I/81KgaU7qznL._AC_UY218_ML3_.jpg;4;https://www.amazon.com/product-reviews/B0766HPGYP;153;Android 8.0;5;1080x1920;2700;Li-Ion;4;2017-10-04;143;64;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;610
B0766NJPBN;Google;Pixel2;https://www.amazon.com/Google-Pixel-Unlocked-Clearly-warranty/dp/B0766NJPBN;https://m.media-amazon.com/images/I/715rN0Y8PqL._AC_UY218_ML3_.jpg;4;https://www.amazon.com/product-reviews/B0766NJPBN;153;Android 8.0;5;1080x1920;2700;Li-Ion;4;2017-10-04;143;64;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;610
B0766TPHSH;Google;Pixel2XL;https://www.amazon.com/Google-Unlocked-Octa-Core-12-2MP-Camera/dp/B0766TPHSH;https://m.media-amazon.com/images/I/81dXcgzgqkL._AC_UY218_ML3_.jpg;4.1;https://www.amazon.com/product-reviews/B0766TPHSH;153;Android 8.0;6;1440x2880;3520;Li-Ion;4;2017-10-04;175;64;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;520
B0767538YH;Google;Pixel2XL;https://www.amazon.com/Google-Unlocked-Octa-Core-12-2MP-Camera/dp/B0767538YH;https://m.media-amazon.com/images/I/41OO+yCbvnL._AC_UY218_ML3_.jpg;3.7;https://www.amazon.com/product-reviews/B0767538YH;66;Android 8.0;6;1440x2880;3520;Li-Ion;4;2017-10-04;175;64;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;520
B076HVSJQR;Samsung;GalaxyS8+;https://www.amazon.com/Samsung-Galaxy-S8-Certified-Refurbished/dp/B076HVSJQR;https://m.media-amazon.com/images/I/61-dEvsdZdL._AC_UY218_ML3_.jpg;3.9;https://www.amazon.com/product-reviews/B076HVSJQR;1;Android 7.0;6.2;1440x2960;3500;Li-Ion;6;2017-03-29;173;64;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;350
B076KC34PM;Apple;iPhone8;https://www.amazon.com/Apple-iPhone-Unlocked-Smartphone-Refurbished/dp/B076KC34PM;https://m.media-amazon.com/images/I/61XjpQucvyL._AC_UY218_ML3_.jpg;4.1;https://www.amazon.com/product-reviews/B076KC34PM;26;iOS 11;4.7;750x1334;1821;Li-Ion;2;2017-09-12;148;64;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;210
B076M9RQJ2;Samsung;GalaxyS8+;https://www.amazon.com/Samsung-Galaxy-64GB-Phone-Smartphone/dp/B076M9RQJ2;https://m.media-amazon.com/images/I/71pjGN8WsoL._AC_UY218_ML3_.jpg;4.1;https://www.amazon.com/product-reviews/B076M9RQJ2;167;Android 7.0;6.2;1440x2960;3500;Li-Ion;6;2017-03-29;173;64;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;350
B076MB4CYN;Google;Pixel3;https://www.amazon.com/Google-Pixel-Silver-Certified-Refurbished/dp/B076MB4CYN;https://m.media-amazon.com/images/I/61q3zgWA8yL._AC_UY218_ML3_.jpg;3.5;https://www.amazon.com/product-reviews/B076MB4CYN;32;Android 9.0;5.5;1080x2160;2915;Li-Po;4;2018-10-09;148;64;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;450
B076QKMQ81;Google;Pixel2;https://www.amazon.com/Google-GA00139-US-Verizon-Wireless-Smartphone/dp/B076QKMQ81;https://m.media-amazon.com/images/I/614uK75v7EL._AC_UY218_ML3_.jpg;3.7;https://www.amazon.com/product-reviews/B076QKMQ81;23;Android 8.0;5;1080x1920;2700;Li-Ion;4;2017-10-04;143;64;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;610
B076XLLCQC;Samsung;GalaxyNote8;https://www.amazon.com/Samsung-Unlocked-Midnight-Certified-Refurbished/dp/B076XLLCQC;https://m.media-amazon.com/images/I/615Y7qMu7lL._AC_UY218_ML3_.jpg;4;https://www.amazon.com/product-reviews/B076XLLCQC;891;Android 7.1.1;6.3;1440x2960;3300;Li-Ion;6;2017-08-23;195;64;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;210
B07753NSQZ;Apple;iPhone8;https://www.amazon.com/Apple-iPhone-GSM-Unlocked-256GB/dp/B07753NSQZ;https://m.media-amazon.com/images/I/810MbmOEoqL._AC_UY218_ML3_.jpg;4;https://www.amazon.com/product-reviews/B07753NSQZ;96;iOS 11;4.7;750x1334;1821;Li-Ion;2;2017-09-12;148;64;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;210
B0775451TT;Apple;iPhoneX;https://www.amazon.com/Apple-iPhone-Fully-Unlocked-256GB/dp/B0775451TT;https://m.media-amazon.com/images/I/81yZOQEC+NL._AC_UY218_ML3_.jpg;3.9;https://www.amazon.com/product-reviews/B0775451TT;436;iOS 11.1.1;5.8;1125x2436;2716;Li-Ion;3;2017-09-12;174;64;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;280
B07756QYST;Apple;iPhone8;https://www.amazon.com/Apple-iPhone-Fully-Unlocked-Refurbished/dp/B07756QYST;https://m.media-amazon.com/images/I/81kr4CqZgZL._AC_UY218_ML3_.jpg;4;https://www.amazon.com/product-reviews/B07756QYST;1;iOS 11;4.7;750x1334;1821;Li-Ion;2;2017-09-12;148;64;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;210
B0775717ZP;Apple;iPhone8;https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B0775717ZP;https://m.media-amazon.com/images/I/61pRPj+-IYL._AC_UY218_ML3_.jpg;4;https://www.amazon.com/product-reviews/B0775717ZP;1;iOS 11;4.7;750x1334;1821;Li-Ion;2;2017-09-12;148;64;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;210
B077578VXH;Apple;iPhone8;https://www.amazon.com/Apple-iPhone-GSM-Unlocked-64GB/dp/B077578VXH;https://m.media-amazon.com/images/I/41mOeuE1OTL._AC_UY218_ML3_.jpg;4.2;https://www.amazon.com/product-reviews/B077578VXH;72;iOS 11;4.7;750x1334;1821;Li-Ion;2;2017-09-12;148;64;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;210
B077578W38;Apple;iPhoneX;https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38;https://m.media-amazon.com/images/I/719knfTwPvL._AC_UY218_ML3_.jpg;3.9;https://www.amazon.com/product-reviews/B077578W38;442;iOS 11.1.1;5.8;1125x2436;2716;Li-Ion;3;2017-09-12;174;64;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;280
B077BL94N3;Samsung;GalaxyNote8;https://www.amazon.com/Samsung-Galaxy-Note-N950U-64GB/dp/B077BL94N3;https://m.media-amazon.com/images/I/71DPv8ykx0L._AC_UY218_ML3_.jpg;4;https://www.amazon.com/product-reviews/B077BL94N3;10;Android 7.1.1;6.3;1440x2960;3300;Li-Ion;6;2017-08-23;195;64;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;210
B077ZKKDWK;Sony;XperiaXA2Ultra;https://www.amazon.com/Sony-Xperia-Ultra-Factory-Unlocked/dp/B077ZKKDWK;https://m.media-amazon.com/images/I/719hX34RZhL._AC_UY218_ML3_.jpg;3.8;https://www.amazon.com/product-reviews/B077ZKKDWK;304;Android 8.0;6;1080x1920;3580;Li-Ion;4;2018-01-01;221;32;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;260
